time,geo,Seasonal adjustment,Prices,North American Industry Classification System (NAICS),values,na_item,Type of fuel
1999-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,43400,CapFormEngineeringStructures,NA
1999-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,44072,CapFormEngineeringStructures,NA
1999-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,45610,CapFormEngineeringStructures,NA
1999-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,48153,CapFormEngineeringStructures,NA
2000-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,48875,CapFormEngineeringStructures,NA
2000-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,48333,CapFormEngineeringStructures,NA
2000-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,47257,CapFormEngineeringStructures,NA
2000-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,48196,CapFormEngineeringStructures,NA
2001-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,50868,CapFormEngineeringStructures,NA
2001-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,51880,CapFormEngineeringStructures,NA
2001-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,51988,CapFormEngineeringStructures,NA
2001-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,50522,CapFormEngineeringStructures,NA
2002-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,47897,CapFormEngineeringStructures,NA
2002-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,47241,CapFormEngineeringStructures,NA
2002-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,46737,CapFormEngineeringStructures,NA
2002-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,46452,CapFormEngineeringStructures,NA
2003-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,49343,CapFormEngineeringStructures,NA
2003-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,50775,CapFormEngineeringStructures,NA
2003-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,51988,CapFormEngineeringStructures,NA
2003-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,53857,CapFormEngineeringStructures,NA
2004-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,53705,CapFormEngineeringStructures,NA
2004-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,54858,CapFormEngineeringStructures,NA
2004-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,56768,CapFormEngineeringStructures,NA
2004-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,57623,CapFormEngineeringStructures,NA
2005-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,61859,CapFormEngineeringStructures,NA
2005-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,64126,CapFormEngineeringStructures,NA
2005-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,66175,CapFormEngineeringStructures,NA
2005-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,67620,CapFormEngineeringStructures,NA
2006-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,68243,CapFormEngineeringStructures,NA
2006-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,70828,CapFormEngineeringStructures,NA
2006-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,73533,CapFormEngineeringStructures,NA
2006-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,74972,CapFormEngineeringStructures,NA
2007-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,73721,CapFormEngineeringStructures,NA
2007-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,73721,CapFormEngineeringStructures,NA
2007-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,74203,CapFormEngineeringStructures,NA
2007-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,74557,CapFormEngineeringStructures,NA
2008-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,80346,CapFormEngineeringStructures,NA
2008-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,82501,CapFormEngineeringStructures,NA
2008-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,82922,CapFormEngineeringStructures,NA
2008-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,78355,CapFormEngineeringStructures,NA
2009-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,62621,CapFormEngineeringStructures,NA
2009-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,57233,CapFormEngineeringStructures,NA
2009-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,58670,CapFormEngineeringStructures,NA
2009-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,61631,CapFormEngineeringStructures,NA
2010-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,71247,CapFormEngineeringStructures,NA
2010-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,76312,CapFormEngineeringStructures,NA
2010-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,81628,CapFormEngineeringStructures,NA
2010-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,87278,CapFormEngineeringStructures,NA
2011-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,91219,CapFormEngineeringStructures,NA
2011-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,89916,CapFormEngineeringStructures,NA
2011-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,94642,CapFormEngineeringStructures,NA
2011-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,98558,CapFormEngineeringStructures,NA
2012-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,100778,CapFormEngineeringStructures,NA
2012-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,105599,CapFormEngineeringStructures,NA
2012-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,105654,CapFormEngineeringStructures,NA
2012-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,110248,CapFormEngineeringStructures,NA
2013-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,114572,CapFormEngineeringStructures,NA
2013-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,118409,CapFormEngineeringStructures,NA
2013-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,120830,CapFormEngineeringStructures,NA
2013-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,121655,CapFormEngineeringStructures,NA
2014-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,125697,CapFormEngineeringStructures,NA
2014-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,126138,CapFormEngineeringStructures,NA
2014-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,127143,CapFormEngineeringStructures,NA
2014-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,129444,CapFormEngineeringStructures,NA
2015-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,112900,CapFormEngineeringStructures,NA
2015-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,106189,CapFormEngineeringStructures,NA
2015-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,100090,CapFormEngineeringStructures,NA
2015-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,96108,CapFormEngineeringStructures,NA
2016-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,92438,CapFormEngineeringStructures,NA
2016-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,88272,CapFormEngineeringStructures,NA
2016-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,96698,CapFormEngineeringStructures,NA
2016-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,88931,CapFormEngineeringStructures,NA
2017-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,90453,CapFormEngineeringStructures,NA
2017-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,91509,CapFormEngineeringStructures,NA
2017-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,91817,CapFormEngineeringStructures,NA
2017-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,92453,CapFormEngineeringStructures,NA
2018-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,89432,CapFormEngineeringStructures,NA
2018-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,87980,CapFormEngineeringStructures,NA
2018-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,85772,CapFormEngineeringStructures,NA
2018-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,84636,CapFormEngineeringStructures,NA
2019-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,83960,CapFormEngineeringStructures,NA
2019-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,83992,CapFormEngineeringStructures,NA
2019-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,87676,CapFormEngineeringStructures,NA
2019-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,89740,CapFormEngineeringStructures,NA
2020-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,90916,CapFormEngineeringStructures,NA
2020-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,75412,CapFormEngineeringStructures,NA
2020-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,73468,CapFormEngineeringStructures,NA
2020-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,74280,CapFormEngineeringStructures,NA
2021-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,76548,CapFormEngineeringStructures,NA
2021-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,81216,CapFormEngineeringStructures,NA
2021-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,84244,CapFormEngineeringStructures,NA
2021-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,88068,CapFormEngineeringStructures,NA
2022-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,88240,CapFormEngineeringStructures,NA
2022-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,91408,CapFormEngineeringStructures,NA
2022-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,92924,CapFormEngineeringStructures,NA
2022-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,96304,CapFormEngineeringStructures,NA
2023-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,99372,CapFormEngineeringStructures,NA
2023-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,103988,CapFormEngineeringStructures,NA
2023-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,100076,CapFormEngineeringStructures,NA
2023-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,94104,CapFormEngineeringStructures,NA
2024-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,94600,CapFormEngineeringStructures,NA
2024-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,97712,CapFormEngineeringStructures,NA
2024-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,96480,CapFormEngineeringStructures,NA
2024-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,96764,CapFormEngineeringStructures,NA
2025-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,96184,CapFormEngineeringStructures,NA
2025-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,100684,CapFormEngineeringStructures,NA
2025-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,101004,CapFormEngineeringStructures,NA
2025-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,99472,CapFormEngineeringStructures,NA
2017-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,704661,Imports,NA
2017-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,717598,Imports,NA
2017-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,720531,Imports,NA
2017-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,738226,Imports,NA
2018-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,747515,Imports,NA
2018-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,760345,Imports,NA
2018-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,741437,Imports,NA
2018-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,732492,Imports,NA
2019-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,752000,Imports,NA
2019-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,748263,Imports,NA
2019-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,743779,Imports,NA
2019-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,734522,Imports,NA
2020-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,735369,Imports,NA
2020-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,566685,Imports,NA
2020-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,688244,Imports,NA
2020-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,707770,Imports,NA
2021-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,727187,Imports,NA
2021-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,724786,Imports,NA
2021-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,717468,Imports,NA
2021-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,754130,Imports,NA
2022-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,756106,Imports,NA
2022-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,803860,Imports,NA
2022-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,803144,Imports,NA
2022-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,781112,Imports,NA
2023-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,779070,Imports,NA
2023-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,799097,Imports,NA
2023-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,799568,Imports,NA
2023-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,805016,Imports,NA
2024-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,800407,Imports,NA
2024-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,804487,Imports,NA
2024-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,799728,Imports,NA
2024-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,800585,Imports,NA
2025-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,808542,Imports,NA
2025-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,809339,Imports,NA
2025-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,786122,Imports,NA
2025-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,788140,Imports,NA
2017-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,675574,Exports,NA
2017-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,684781,Exports,NA
2017-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,660523,Exports,NA
2017-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,672427,Exports,NA
2018-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,683701,Exports,NA
2018-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,704789,Exports,NA
2018-07-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,701558,Exports,NA
2018-10-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,699519,Exports,NA
2019-01-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,699150,Exports,NA
2019-04-01,Canada,Seasonally adjusted at annual rates,Chained (2017) dollars,NA,727235,Exports,NA
